place_code,date,mankai_date,kaika_date,meter,tavg,tmin,tmax,prcp,prefecture_jp,prefecture_en,spot_name,lat,lon,code,nowToMankai_days,nowToKaika_days,temp_mean,temp_min,temp_max,precipitation,meter_predi,temp_mean_predi,meter_resdi_sq,temp_mean_resdi_sq
2370018,2024-03-03,2024-04-26,2024-04-21,31,-3.9,-6.7,-1.0,6.4,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,54,49,-2.5,-6.6,-0.6,6.4,30.894270381058323,-1.2677388836329238,0.011178752321552174,1.518467458910233
2370018,2024-03-04,2024-04-26,2024-04-21,31,-4.3,-7.6,-2.0,8.7,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,53,48,-2.6,-7.9,0.6,3.4,31.472278033991,-0.9357379375591299,0.22304654139040372,2.769768212479939
2370018,2024-03-05,2024-04-26,2024-04-21,32,-2.2,-6.3,0.0,0.6,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,52,47,-1.1,-6.0,2.8,0.3,32.06109975835918,-0.6037369914853361,0.0037331804715497957,0.24627697362002546
2370018,2024-03-06,2024-04-26,2024-04-21,32,-3.4,-7.2,-0.1,0.0,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,51,46,-1.6,-6.2,2.6,0.0,32.660937876987525,-0.2717360454115425,0.4368388772367766,1.7642851330589682
2370018,2024-03-07,2024-04-26,2024-04-21,33,-4.6,-9.1,-1.1,0.0,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,50,45,-1.9,-5.1,1.4,1.3,33.27199849800262,0.0602649006622511,0.07398318291567958,3.8426384807683847
2370018,2024-03-12,2024-04-26,2024-04-21,36,2.2,0.4,4.6,5.1,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,45,40,2.6,-0.3,7.9,8.0,36.50312692996427,1.7202696310312198,0.25313670765526874,0.7739255220859463
2370018,2024-03-13,2024-04-26,2024-04-21,36,-0.6,-2.9,2.0,2.9,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,44,39,1.5,-0.7,3.8,0.3,37.186071905238016,2.0522705771050136,1.4067665643949376,0.30500279033590477
2370018,2024-03-14,2024-04-25,2024-04-20,37,1.4,-2.1,5.0,11.7,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,42,37,2.9,-1.4,7.8,6.2,37.88179424723286,2.384271523178807,0.7775610944529681,0.26597586180430777
2370018,2024-03-15,2024-04-25,2024-04-20,38,3.4,-0.4,6.8,9.8,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,41,36,5.2,-1.0,9.8,7.3,38.59053301049384,2.7162724692526012,0.34872923648292115,6.168902446992572
2370018,2024-03-16,2024-04-25,2024-04-20,40,1.9,-3.3,4.7,1.9,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,40,35,3.8,-0.2,7.2,0.9,39.312531722089645,3.0482734153263946,0.4726126331330293,0.565092858105043
2370018,2024-03-17,2024-04-25,2024-04-20,41,3.7,0.0,10.0,9.4,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,39,34,4.5,-1.2,12.1,5.0,40.048038465290084,3.380274361400188,0.906230763567259,1.2537855057377567
2370018,2024-03-18,2024-04-25,2024-04-20,42,-1.4,-3.1,0.3,14.8,青森県,Aomori Prefecture,富士見湖パーク,40.7513651782121,140.373766539848,2370018,38,33,1.3,-0.1,2.5,6.0,40.7973059648091,3.7122753074739823,1.4464729422837743,5.819072159048696
2370020,2024-02-29,2024-04-25,2024-04-23,27,0.4,-3.0,3.0,0.0,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,56,54,-0.2,-3.0,2.2,0.0,26.324585626733445,-2.2466947181928916,0.4561845756150538,4.188959269478679
2370020,2024-03-01,2024-04-25,2024-04-23,27,1.0,-1.0,2.1,15.4,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,55,53,0.9,-2.3,2.2,12.9,26.828676643171654,-1.8917506366958259,0.02935169259493265,7.793871617491549
2370020,2024-03-02,2024-04-25,2024-04-23,28,-3.4,-6.0,-2.0,0.7,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,54,52,-3.3,-4.9,-1.8,0.9,27.34242052771031,-1.5368065551987602,0.4324107623767874,3.1088511237900622
2370020,2024-03-03,2024-04-25,2024-04-23,28,-1.9,-5.7,0.4,3.2,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,53,51,-2.9,-8.8,0.2,2.8,27.866002123680328,-1.1818624737016945,0.017955430858182075,2.95199655927446
2370020,2024-03-04,2024-04-25,2024-04-23,28,-1.7,-3.0,1.0,0.8,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,52,50,-2.2,-5.4,0.8,0.9,28.399609813988288,-0.8269183922046288,0.15968800343575432,1.885353101665922
2370020,2024-03-05,2024-04-25,2024-04-23,29,-0.2,-3.0,2.9,0.3,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,51,49,-0.5,-3.1,2.9,0.0,28.94343558889596,-0.4719743107075631,0.003199532603546992,0.0007854392603162108
2370020,2024-03-06,2024-04-25,2024-04-23,29,-0.1,-2.4,2.1,0.0,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,50,48,-0.9,-4.7,3.2,0.0,29.497675115097795,-0.11703022921049744,0.2476805201876039,0.6130416619701662
2370020,2024-03-07,2024-04-26,2024-04-23,30,-1.3,-5.5,1.4,0.0,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,50,47,-0.6,-4.3,3.2,0.0,30.0625278061211,0.23791385228656825,0.003909726538317854,0.7020996238537168
2370020,2024-03-08,2024-04-26,2024-04-23,30,-0.9,-5.0,1.5,1.4,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,49,46,-0.2,-4.6,3.6,0.7,30.63819689407438,0.5928579337836339,0.40729527560618495,0.6286237031636532
2370020,2024-03-12,2024-04-26,2024-04-23,32,4.4,2.0,9.3,4.8,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,45,42,4.0,0.7,8.6,4.0,33.053239641965455,2.0126342597718967,1.109313743407519,3.949622585432397
2370020,2024-03-13,2024-04-26,2024-04-23,33,2.0,0.0,4.2,0.0,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,44,41,2.0,-0.1,4.5,0.1,33.68617804426165,2.3675783412689624,0.47084030842674574,0.13511383697004178
2370020,2024-03-14,2024-04-24,2024-04-22,34,3.1,0.0,7.0,4.3,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,41,39,2.9,-2.0,7.5,4.8,34.331236620720524,2.722522422766028,0.10971769890635254,0.03149829042084044
2370020,2024-03-15,2024-04-24,2024-04-22,35,5.3,3.0,8.1,15.7,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,40,38,4.0,1.3,8.2,2.7,34.98864746125983,3.0774665042630938,0.00012888013584704688,0.8510680507565564
2370020,2024-03-16,2024-04-24,2024-04-22,36,4.6,1.0,8.2,0.3,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,39,37,4.1,0.8,8.1,0.2,35.658647100100616,3.4324105857601594,0.11652180226971887,0.445675626005093
2370020,2024-03-17,2024-04-24,2024-04-22,37,5.6,2.0,10.0,0.6,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,38,36,4.7,-0.4,11.5,0.8,36.34147660087144,3.787354667257225,0.4336530671998353,0.8329215033771705
2370020,2024-03-18,2024-04-24,2024-04-22,38,2.2,0.3,4.0,0.4,青森県,Aomori Prefecture,小川原湖公園,40.7307532321228,141.281132132241,2370020,37,35,2.3,0.1,4.0,1.0,37.037381643342265,4.142298748754291,0.926634100574439,3.3940646796616263
2370011,2024-02-29,2024-04-25,2024-04-20,30,-1.5,-4.6,2.0,1.7,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,56,51,1.0,-1.5,4.1,2.8,29.238171172375317,-2.1879966887417215,0.5803831625999989,10.16332288742818
2370011,2024-03-01,2024-04-25,2024-04-20,30,-0.7,-3.8,2.0,11.0,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,55,50,1.4,-1.3,5.1,11.6,29.771584587502428,-1.8419820245979182,0.05217360066643603,10.510447447816016
2370011,2024-03-02,2024-04-25,2024-04-20,31,-5.7,-7.6,-5.0,3.3,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,54,49,-3.0,-5.6,-0.8,1.2,30.314729455043583,-1.495967360454115,0.46959571978486464,2.262114180819362
2370011,2024-03-03,2024-04-25,2024-04-20,31,-3.9,-6.7,-1.0,6.4,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,53,48,-3.0,-7.2,0.9,6.7,30.867783313027257,-1.149952696310312,0.017481252314048373,3.4226750258894847
2370011,2024-03-04,2024-04-25,2024-04-20,31,-4.3,-7.6,-2.0,8.7,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,52,47,-3.5,-6.6,0.8,1.7,31.430926938438486,-0.8039380321665086,0.18569802627196627,7.268750134398198
2370011,2024-03-05,2024-04-25,2024-04-20,32,-2.2,-6.3,0.0,0.6,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,51,46,-1.1,-6.0,3.0,0.1,32.00434440630952,-0.4579233680227053,1.8873866182204318e-05,0.4122624013313065
2370011,2024-03-06,2024-04-25,2024-04-20,32,-3.4,-7.2,-0.1,0.0,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,50,45,-1.5,-7.5,2.5,0.3,32.58822314988849,-0.1119087038789024,0.34600647406473933,1.9267974463671487
2370011,2024-03-07,2024-04-25,2024-04-20,33,-4.6,-9.1,-1.1,0.0,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,49,44,-1.5,-6.6,2.6,1.9,33.18275402190589,0.23410596026490094,0.03339903252277968,3.007123481426254
2370011,2024-03-12,2024-04-25,2024-04-20,35,2.2,0.4,4.6,5.1,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,44,39,4.4,2.0,9.5,8.1,36.32211747464956,1.9641792809839167,1.747994616773728,5.933222575188031
2370011,2024-03-13,2024-04-25,2024-04-20,36,-0.6,-2.9,2.0,2.9,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,43,38,1.3,-2.7,4.2,1.2,36.98476852120703,2.31019394512772,0.9697690403602812,1.020491806772707
2370011,2024-03-14,2024-04-24,2024-04-19,37,1.4,-2.1,5.0,11.7,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,41,36,3.2,-1.6,8.6,4.5,37.65950879713859,2.6562086092715234,0.4349518535031928,0.29570907663041096
2370011,2024-03-15,2024-04-24,2024-04-19,38,3.4,-0.4,6.8,9.8,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,40,35,5.4,0.5,9.9,4.0,38.34655885512821,3.0022232734153267,0.12010304006777438,5.749333230551113
2370011,2024-03-16,2024-04-24,2024-04-19,39,1.9,-3.3,4.7,1.9,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,39,34,3.7,-1.4,8.3,1.1,39.04614327156437,3.34823793755913,0.002129201510663026,0.12373654857265463
2370011,2024-03-17,2024-04-24,2024-04-19,41,3.7,0.0,10.0,9.4,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,38,33,5.2,-1.2,12.6,4.5,39.75849071994739,3.6942526017029333,1.5413452924567528,2.2672752274783856
2370011,2024-03-18,2024-04-24,2024-04-19,42,-1.4,-3.1,0.3,14.8,青森県,Aomori Prefecture,弘前公園のソメイヨシノ,40.6094619969497,140.467695272557,2370011,37,32,1.2,-0.7,2.6,8.3,40.48383404563611,4.040267265846737,2.298759201172171,8.067118141440496
2370017,2024-02-29,2024-04-28,2024-04-23,27,-1.5,-4.6,2.0,1.7,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,59,54,1.0,-1.5,4.1,2.8,26.51063910161004,-2.1879966887417215,0.23947408887302984,10.16332288742818
2370017,2024-03-01,2024-04-28,2024-04-23,27,-0.7,-3.8,2.0,11.0,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,58,53,1.4,-1.3,5.1,11.6,27.00822987764175,-1.8419820245979182,6.773088599816896e-05,10.510447447816016
2370017,2024-03-02,2024-04-28,2024-04-23,28,-5.7,-7.6,-5.0,3.3,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,57,52,-3.0,-5.6,-0.8,1.2,27.515160171270256,-1.495967360454115,0.23506965952268702,2.262114180819362
2370017,2024-03-03,2024-04-28,2024-04-23,28,-3.9,-6.7,-1.0,6.4,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,56,51,-3.0,-7.2,0.9,6.7,28.03160528033698,-1.149952696310312,0.0009988937451790498,3.4226750258894847
2370017,2024-03-04,2024-04-28,2024-04-23,29,-4.3,-7.6,-2.0,8.7,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,55,50,-3.5,-6.6,0.8,1.7,28.557743792931735,-0.8039380321665086,0.19559055269040826,7.268750134398198
2370017,2024-03-05,2024-04-28,2024-04-23,29,-2.2,-6.3,0.0,0.6,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,54,49,-1.1,-6.0,3.0,0.1,29.093757649149055,-0.4579233680227053,0.00879049677395722,0.4122624013313065
2370017,2024-03-06,2024-04-28,2024-04-23,29,-3.4,-7.2,-0.1,0.0,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,53,48,-1.5,-7.5,2.5,0.3,29.639832204003504,-0.1119087038789024,0.4093852492799816,1.9267974463671487
2370017,2024-03-07,2024-04-29,2024-04-23,30,-4.6,-9.1,-1.1,0.0,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,53,47,-1.5,-6.6,2.6,1.9,30.196156291525938,0.23410596026490094,0.03847729070520871,3.007123481426254
2370017,2024-03-12,2024-04-29,2024-04-23,32,2.2,0.4,4.6,5.1,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,48,42,4.4,2.0,9.5,8.1,33.1383807728773,1.9641792809839167,1.2959107840567141,5.933222575188031
2370017,2024-03-13,2024-04-29,2024-04-23,33,-0.6,-2.9,2.0,2.9,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,47,41,1.3,-2.7,4.2,1.2,33.76037078005932,2.31019394512772,0.5781637231680165,1.020491806772707
2370017,2024-03-14,2024-04-27,2024-04-22,34,1.4,-2.1,5.0,11.7,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,44,39,3.2,-1.6,8.6,4.5,34.394035213088706,2.6562086092715234,0.15526374915386223,0.29570907663041096
2370017,2024-03-15,2024-04-27,2024-04-22,35,3.4,-0.4,6.8,9.8,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,43,38,5.4,0.5,9.9,4.0,35.03959319480871,3.0022232734153267,0.0015676210751604286,5.749333230551113
2370017,2024-03-16,2024-04-27,2024-04-22,36,1.9,-3.3,4.7,1.9,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,42,37,3.7,-1.4,8.3,1.1,35.69726796088334,3.34823793755913,0.09164668750773253,0.12373654857265463
2370017,2024-03-17,2024-04-27,2024-04-22,37,3.7,0.0,10.0,9.4,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,41,36,5.2,-1.2,12.6,4.5,36.36728693699279,3.6942526017029333,0.40032582009996454,2.2672752274783856
2370017,2024-03-18,2024-04-27,2024-04-22,38,-1.4,-3.1,0.3,14.8,青森県,Aomori Prefecture,弘前公園のヤエベニシダレ,40.6094819951599,140.467715269976,2370017,40,35,1.2,-0.7,2.6,8.3,37.04988181747785,4.040267265846737,0.902724560759187,8.067118141440496
2370009,2024-02-29,2024-04-29,2024-04-24,31,0.4,-3.0,3.0,0.0,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,60,55,4.8,0.9,10.1,9.8,30.32292712704473,3.145808880522644,0.45842767529190526,2.736348259757748
2370009,2024-03-01,2024-04-29,2024-04-24,31,1.0,-1.0,2.1,15.4,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,59,54,6.6,2.1,11.4,9.1,30.863197258258978,3.346993688406599,0.01871499014786071,10.5820500632665
2370009,2024-03-02,2024-04-29,2024-04-24,32,-3.4,-6.0,-2.0,0.7,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,58,53,1.0,-1.7,4.4,0.1,31.413093498900558,3.5481784962905545,0.34445924103278913,6.493213648957592
2370009,2024-03-03,2024-04-29,2024-04-24,32,-1.9,-5.7,0.4,3.2,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,57,52,1.2,-3.0,6.6,2.1,31.972787359436857,3.74936330417451,0.0007405278064187908,6.499253256671576
2370009,2024-03-04,2024-04-29,2024-04-24,33,-1.7,-3.0,1.0,0.8,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,56,51,3.0,-2.9,9.1,2.2,32.5424534061742,3.950548112058465,0.20934888552159475,0.9035417133379123
2370009,2024-03-05,2024-04-29,2024-04-24,33,-0.2,-3.0,2.9,0.3,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,55,50,3.4,1.0,6.3,15.9,33.12226931570446,4.15173291994242,0.01494978556283628,0.565102382925157
2370009,2024-03-06,2024-04-29,2024-04-24,33,-0.1,-2.4,2.1,0.0,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,54,49,5.5,2.9,8.4,6.9,33.712415930321654,4.352917727826376,0.5075364577760684,1.3157977391350046
2370009,2024-03-07,2024-04-29,2024-04-24,34,-1.3,-5.5,1.4,0.0,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,53,48,5.1,0.7,12.2,0.0,34.31307731442593,4.554102535710331,0.09801740480815403,0.29800404151789045
2370009,2024-03-08,2024-04-29,2024-04-24,34,-0.9,-5.0,1.5,1.4,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,52,47,4.4,0.7,10.8,1.2,34.9244408119326,4.755287343594286,0.8545908147666014,0.12622909651828426
2370009,2024-03-12,2024-04-29,2024-04-24,37,4.4,2.0,9.3,4.8,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,48,43,5.4,3.5,7.9,53.7,37.48078089879876,5.560026575130108,0.23115027264974614,0.025608504747871883
2370009,2024-03-13,2024-04-29,2024-04-24,38,2.0,0.0,4.2,0.0,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,47,42,5.0,0.7,9.1,0.1,38.148584054126275,5.7612113830140625,0.022077221140599707,0.5794427696301818
2370009,2024-03-14,2024-04-28,2024-04-23,38,3.1,0.0,7.0,4.3,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,45,40,4.9,-1.6,12.1,2.4,38.82828560227193,5.962396190898017,0.6860570389309787,1.1286856664346159
2370009,2024-03-15,2024-04-28,2024-04-23,39,5.3,3.0,8.1,15.7,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,44,39,6.8,-0.1,15.4,0.0,39.52009753946628,6.163580998781973,0.27050145055887626,0.4050291451113506
2370009,2024-03-16,2024-04-28,2024-04-23,40,4.6,1.0,8.2,0.3,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,43,38,9.5,2.8,18.3,0.0,40.22423563912237,6.364765806665929,0.050281621852617496,9.829693447051143
2370009,2024-03-17,2024-04-28,2024-04-23,42,5.6,2.0,10.0,0.6,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,42,37,8.2,3.2,12.6,3.0,40.94091951913469,6.565950614549884,1.1216514649499,2.6701173940899
2370009,2024-03-18,2024-04-28,2024-04-23,43,2.2,0.3,4.0,0.4,青森県,Aomori Prefecture,愛宕公園,40.862656545767,141.133548315992,2370009,41,36,3.9,0.3,7.1,0.0,41.67037271037714,6.767135422433839,1.7679087293098406,8.220465530574867
2370015,2024-02-29,2024-04-30,2024-04-25,29,-1.7,-4.7,1.6,0.0,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,61,56,-1.0,-3.7,2.1,0.0,27.898367198931435,-2.6113410596026494,1.213594828390172,2.596420010361389
2370015,2024-03-01,2024-04-30,2024-04-25,29,-0.1,-4.6,1.7,11.3,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,60,55,1.0,-2.9,2.1,11.8,28.381524690949608,-2.2544228949858094,0.3825117079049785,10.591268379407817
2370015,2024-03-02,2024-04-30,2024-04-25,29,-4.2,-5.9,-2.5,2.5,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,59,54,-3.8,-5.2,-1.8,2.3,28.873049739406788,-1.8975047303689692,0.016116368664684383,3.619488250968448
2370015,2024-03-03,2024-04-30,2024-04-25,29,-3.2,-8.1,-0.5,4.6,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,58,53,-2.3,-7.9,0.4,3.0,29.373087257715103,-1.540586565752129,0.13919410186937534,0.5767087641161454
2370015,2024-03-04,2024-04-30,2024-04-25,30,-3.3,-6.7,0.4,0.4,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,57,52,-2.2,-3.9,0.5,1.0,29.88178466896763,-1.183668401135289,0.01397486449109296,1.0329299188509002
2370015,2024-03-05,2024-04-30,2024-04-25,30,-2.4,-9.2,1.8,0.6,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,56,51,-1.3,-8.0,2.4,0.2,30.39929194940225,-0.8267502365184489,0.15943406085744968,0.22396533863534407
2370015,2024-03-06,2024-04-30,2024-04-25,30,-1.6,-3.6,0.6,0.4,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,55,50,-2.0,-6.6,1.2,2.6,30.925761672618307,-0.4698320719016085,0.857034674489046,2.341413888180924
2370015,2024-03-07,2024-04-30,2024-04-25,31,-2.6,-6.1,0.8,0.0,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,54,49,-1.3,-6.1,1.6,0.3,31.461349054558934,-0.11291390728476847,0.21284295014242188,1.4091733915179154
2370015,2024-03-12,2024-04-30,2024-04-25,34,2.6,-0.1,5.1,2.5,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,49,44,3.0,-0.7,6.1,5.5,34.2816742002098,1.6716769157994325,0.07934035506383028,1.764442216020108
2370015,2024-03-13,2024-04-30,2024-04-25,34,0.5,-1.8,2.4,0.0,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,48,43,1.1,-0.5,2.6,0.0,34.875380907511015,2.028595080416272,0.766291733234809,0.8622888233733025
2370015,2024-03-14,2024-04-28,2024-04-24,35,1.4,-6.0,7.2,1.0,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,45,41,2.7,-3.1,8.4,0.5,35.479369716329074,2.3855132450331125,0.22979532493341728,0.09890191904960327
2370015,2024-03-15,2024-04-28,2024-04-24,36,2.8,-0.7,7.8,5.4,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,44,40,3.6,-0.8,8.9,5.1,36.093818697098946,2.742431409649952,0.008801947925343835,0.7354238871549685
2370015,2024-03-16,2024-04-28,2024-04-24,37,2.3,-1.0,6.4,0.9,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,43,39,3.6,-0.3,7.9,0.7,36.71890900416598,3.0993495742667925,0.07901214793896129,0.250650848786842
2370015,2024-03-17,2024-04-28,2024-04-24,38,3.6,-0.3,7.8,3.0,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,42,38,4.6,1.2,8.2,4.0,37.354824929194585,3.456267738883633,0.41625087198877214,1.308123485118357
2370015,2024-03-18,2024-04-28,2024-04-24,39,1.5,-1.0,3.3,1.5,青森県,Aomori Prefecture,早掛沼公園,41.3141398199319,141.223150087461,2370015,41,37,2.6,0.4,4.5,0.4,38.00175395550186,3.8131859035004725,0.9964951653561794,1.4718200364522576
2370016,2024-02-29,2024-04-25,2024-04-21,30,-1.5,-4.6,2.0,1.7,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,56,52,0.6,-1.6,3.7,3.9,29.00394013498128,-2.6413079470198677,0.9921352547011081,10.50607720741415
2370016,2024-03-01,2024-04-25,2024-04-21,30,-0.7,-3.8,2.0,11.0,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,55,51,0.5,-2.2,4.2,12.2,29.5158579122079,-2.2885288552507097,0.23439356117169444,7.775893176565834
2370016,2024-03-02,2024-04-25,2024-04-21,30,-5.7,-7.6,-5.0,3.3,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,54,50,-3.7,-5.2,-2.2,3.1,30.036811007030025,-1.9357497634815517,0.0013550502385645288,3.1125788970554016
2370016,2024-03-03,2024-04-25,2024-04-21,31,-3.9,-6.7,-1.0,6.4,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,53,49,-2.9,-6.4,0.1,5.8,30.56695889225301,-1.5829706717123937,0.18752460099874116,1.7345662515697031
2370016,2024-03-04,2024-04-25,2024-04-21,31,-4.3,-7.6,-2.0,8.7,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,52,48,-3.4,-6.9,0.3,4.9,31.106463855367554,-1.2301915799432357,0.011334552499723524,4.708068579749232
2370016,2024-03-05,2024-04-25,2024-04-21,31,-2.2,-6.3,0.0,0.6,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,51,47,-1.7,-7.2,2.8,0.6,31.655491048228644,-0.8774124881740777,0.4296685143078862,0.6766502146119618
2370016,2024-03-06,2024-04-25,2024-04-21,32,-3.4,-7.2,-0.1,0.0,青森県,Aomori Prefecture,東公園さくら山,40.6350517537837,140.610472236746,2370016,50,46,-1.8,-7.7,2.1,0.7,32.21420853761146,-0.5246333964049197,0.045885297585641215,1.6265599735656509
